ID	Label	Text
275	Guilt-tripping	"Do you see the world's pain and injustice and wish you could do something about it? Do you want to make a difference but don't know where to begin?  This book will show you how to:  * Understand your own talents and wounds so you can build a solid foundation as you fight for change.  * Overcome insecurities and imposter syndrome and become a leader through practice.  * Find inner courage and confidence in the face of obstacles and criticism.  With stories from both her personal life and public activism, Lila Rose, the founder of Live Action and the face of the millennial pro-life movement, presents a guidebook for becoming a force for good in a broken world.,Do you see the world's pain and injustice and wish you could do something about it? Do you want to make a difference but don't know where to begin?  This book will show you how to:  * Understand your own talents and wounds so you can build a solid foundation as you fight for change.  * Overcome insecurities and imposter syndrome and become a leader through practice.  * Find inner courage and confidence in the face of obstacles and criticism.  With stories from both her personal life and public activism, Lila Rose, the founder of Live Action and the face of the millennial pro-life movement, presents a guidebook for becoming a force for good in a broken world.,Do you see the world's pain and injustice and wish you could do something about it? Do you want to make a difference but don't know where to begin?  This book will show you how to:  * Understand your own talents and wounds so you can build a solid foundation as you fight for change.  * Overcome insecurities and imposter syndrome and become a leader through practice.  * Find inner courage and confidence in the face of obstacles and criticism.  With stories from both her personal life and public activism, Lila Rose, the founder of Live Action and the face of the millennial pro-life movement, presents a guidebook for becoming a force for good in a broken world.,Do you see the world's pain and injustice and wish you could do something about it? Do you want to make a difference but don't know where to begin?  This book will show you how to:  * Understand your own talents and wounds so you can build a solid foundation as you fight for change.  * Overcome insecurities and imposter syndrome and become a leader through practice.  * Find inner courage and confidence in the face of obstacles and criticism.  With stories from both her personal life and public activism, Lila Rose, the founder of Live Action and the face of the millennial pro-life movement, presents a guidebook for becoming a force for good in a broken world."
data_point_id	Null	original_text
404	Exaggerated Claims	Proposals to restrict SNAP are nothing more than a sound bite. Restrictions won’t solve the real health challenges Americans face.
211	Guilt-tripping	Wear this long sleeve tee to show how being pro-life means loving both babies & mothers equally.
412	Exaggerated Claims	Polls show most voters support keeping choice in SNAP. So why are lawmakers pushing new restrictions?
368	Scarcity	"The new Department of Government Efficiency won’t have to look far... but 340B should be near the top of its list.” Read why the 340B Program needs urgent attention 👇 https://alec.org/article/340b-program-should-be-a-priority-for-doge/ 1207976857375732,50078734284,Nevada Policy"
445	Guilt-tripping	"Proposals to restrict SNAP treat veterans and families like second-class citizens. This is America, and all Americans deserve the freedom to choose their groceries."
499	Exaggerated Claims	Polls show most voters support keeping choice in SNAP. So why are lawmakers pushing new restrictions?
246	Guilt-tripping	Rep this sticker to show how being pro-life means loving both babies & mothers equally.  Size Options: 3 x 2.29 inches  All profits from this product are donated to support our fight for the preborn.
28	Exaggerated Claims	Start your day with a cup of life! Live Action's exclusive mug gives you a reminder that every day is a good day to protect life!
287	Exaggerated Claims	"Ever walk into a room and completely forget why you're there? Or find yourself rereading the same sentence because your focus just drifts away?   It's more than just annoying, right? It's frustrating!!  You deserve to feel clear-headed and on your game!  Cere-NAC Advanced Brain Supplement is specifically designed for adults like us who want to maintain peak mental clarity and cognitive function.  Developed by pharmaceutical scientists, Cere-NAC features a powerhouse blend of ingredients known for brain support: 🧠 NAC & Glycine: Help protect your brain cells from oxidative stress associated with aging. 💡 Alpha GPC, Citicoline & Phosphatidylserine: Clinically studied nootropics to enhance memory, focus, and overall cognitive performance. 🧘 L-Theanine & B Vitamins: Support calm focus and mental energy without the caffeine jitters.  Stop letting brain fog dim your mind! It’s time to feel sharp, focused, and mentally clear again.  Ready to invest in your cognitive health? Order Cere-NAC and reclaim your mental edge!"
196	Exaggerated Claims	"Adjustable Bed Base - Sven & Son - $900.00  SPLIT-KING / Adjustable Bed Base-Frame Purchased for $1,819 off Amazon (link below)  - Head and Foot Lift - Lumbar Support - Head-Pillow-Tilt  - Massage - Under-Bed Lights - USB - Memory Positions - Zero Gravity   My wife and I ended up getting a spring mattress, so we unfortunately can’t utilize the adjustable frame.   https://a.co/d/7P5em9v Facebook Marketplace"
2	Scarcity	"It’s a brave new world for student-athletes. Caldera’s Janet Moreira will be leading a webinar on all things Name, Image and Likeness on April 24th at 7:00pm EST.  In ‘Navigating NIL: Insider Tips for Student Athletes and Their Families’, Janet will cover the origin of NIL policies and how their evolution is crucial for today’s student-athletes as they navigate a new era of opportunities.  She will also dive into the ins and outs of NIL eligibility and restrictions at both the high school and college levels, with practical tips for reviewing NIL agreements as well as advice on how to seek the best legal and tax guidance when making key decisions in a student-athlete’s career. Given Janet's extensive experience in the creation, implementation and protection of brand and publicity strategies, as well as her first-hand experience as a mom of student athletes, you can consider this a one-stop-shop for expert advice - both for student-athletes embarking on their careers as well as the parents, coaches and sports advisors who play a role in their journeys.  Follow the link in our bio to register for the event via Eventbrite - this one’s on us!  1205543097914042,612287778625510,Don’t Bow to the Orange Cow"""
477	Exaggerated Claims	New proposals could limit what families can buy with SNAP. But restrictions won’t solve real health challenges.
366	Exaggerated Claims	"Put $$ on who Trump will fire with Kalshi,Put $$ on who Trump will fire with Kalshi"
438	Guilt-tripping	"Proposals to restrict SNAP treat veterans and families like second-class citizens. This is America, and all Americans deserve the freedom to choose their groceries."
180	Guilt-tripping	Show your support for the Jewish state with our Brooks Brothers Embroidered U.S.-Israel Polo 🇺🇸🇮🇱
442	Exaggerated Claims	More government rules mean more red tape for families. SNAP restrictions add bureaucracy without solving real issues.
400	Guilt-tripping	Americans who need help buying groceries deserve the freedom to choose foods that best meet their families’ needs.
102	Exaggerated Claims	"Freedom Isn’t a Trend—It’s a Lifestyle 🇺🇸 You don’t just wear clothes. You wear your values. At TPUSA, we’ve built gear that speaks louder than words. Whether you’re standing up for the Constitution, calling out censorship, or defending the American Dream—you deserve merch that has your back. 🔥 Premium. Durable. Unapologetically Patriotic. This isn’t fast fashion. This is freedom, stitched and sealed. 🧢 Hats, tees, hoodies, and more—designed for those who never back down. Shop now and join the movement of bold patriots who wear what they believe. 👉 Stand tall. Speak truth. Look good doing it."
257	Guilt-tripping	"Are you vocal about being Pro-Life? There's no better way to start conversations and rep the movement than with Live Action's exclusive Pro-Life merch. Featuring life-affirming messages on ethically sourced and crazy comfy materials, Live Action has got you covered!,Are you vocal about being Pro-Life? There's no better way to start conversations and rep the movement than with Live Action's exclusive Pro-Life merch. Featuring life-affirming messages on ethically sourced and crazy comfy materials, Live Action has got you covered!,Are you vocal about being Pro-Life? There's no better way to start conversations and rep the movement than with Live Action's exclusive Pro-Life merch. Featuring life-affirming messages on ethically sourced and crazy comfy materials, Live Action has got you covered!"
87	Exaggerated Claims	Make Golf Great Again with our latest hat AND Golf Balls! ⛳  These one of a kind items will make your buddies jealous and that lib you got paired with miss his putt! Shop now and MGGA! ⛳
303	Exaggerated Claims	"In an era of billionaires trying to buy influence and sell you out, it’s refreshing to be able to say this: My average donation this month is just $24. That’s $24 from folks who believe in a movement powered by the people. Folks who believe in the work I’m doing, traveling the country, holding Republicans accountable for what they’re doing right now, and giving the megaphone back to the people through my town hall tour. But I can’t do it alone. Your support helps amplify our voice and accelerate our work. Will you chip in $24 right now?"
22	Scarcity	"He's bringing back COMMON SENSE. The courage and persistence to bring the TRANSFORMATIVE CHANGE we so badly need. MAY 8, 6PM - help us CELEBRATE President Trump RESTORING AMERICA! �� Details � tickets"
240	Guilt-tripping	"From a single-celled human to a baby with a beating heart, brainwaves, fingers, and toes, Olivia shows the remarkable beauty of a unique life within the womb.  This DVD provides a 3-minute long medically accurate, animated glimpse of human life from the moment of fertilization. The story details her growth as she progresses from one developmental stage to the next, in preparation for her continued life outside of the womb.  All profits from this product are donated to support our fight for the preborn.,From a single-celled human to a baby with a beating heart, brainwaves, fingers, and toes, Olivia shows the remarkable beauty of a unique life within the womb.  This DVD provides a 3-minute long medically accurate, animated glimpse of human life from the moment of fertilization. The story details her growth as she progresses from one developmental stage to the next, in preparation for her continued life outside of the womb.  All profits from this product are donated to support our fight for the preborn.,From a single-celled human to a baby with a beating heart, brainwaves, fingers, and toes, Olivia shows the remarkable beauty of a unique life within the womb.  This DVD provides a 3-minute long medically accurate, animated glimpse of human life from the moment of fertilization. The story details her growth as she progresses from one developmental stage to the next, in preparation for her continued life outside of the womb.  All profits from this product are donated to support our fight for the preborn."
250	Guilt-tripping	"It is our responsibility to protect the lives of preborn children. Wear this tee to tell the world that abortion ends with us!  * Comfort Colors styles are garment dyed for that lived in feel and almost no shrinkage at home * Soft ring spun cotton fabric with 100% cotton threads * Machine washable * Unisex, runs large for women * True To Size * Relaxed fit, seamless body"
266	Guilt-tripping	"Take a stand for life with this 16oz ""Protect The Innocent"" Glass Water Bottle.  - Protective silicon on glass bottle, soft and grippy - Never looks scratched or dented and sets down silently - Never imparts weird, metallic taste or last-drink’s flavor - 100% dishwasher safe (caps only on the top rack) - Glass is the cleanest, greenest material - Non-toxic, no leaching (BPA-free, phthalate-free) - Doesn’t tip over easily - Small mouth for easy, no spill sipping - Leak-proof ergonomic cap - TSA-friendly (take it through security empty) - Forever reusable and 100% recyclable"
260	Exaggerated Claims	"Level up your look with this minimalist, ultra-cozy quarter zip."
339	Scarcity	"🚨 Now Buy 1 Get 1 FREE 🇺🇸 The Trumpinator Teddy Bear - He's Back! ✅ We Restocked This Limited Edition Bear,🚨 Now Buy 1 Get 1 FREE 🇺🇸 The Trumpinator Teddy Bear - He's Back! ✅ We Restocked This Limited Edition Bear"
377	Exaggerated Claims	"The unsustainable Medicare payment system jeopardizes your ability to pay staff, buy new equipment and invest in your practice.  It is time to implement long-term solutions‼️ Join our efforts to #FixMedicareNow."
397	Scarcity	"The ONLY garbage truck with Trump’s speech and figurine. Lights, sounds, and presidential flair—just $39.95 + FREE shipping. Grab yours now!"
359	Guilt-tripping	"Temp workers in Florida could lose even the most basic protections, like access to water, restrooms, and a place to sit, while waiting hours for a job. HB 6033 and SB 1672 let greedy temp agencies overcharge for lunch and transportation, then dock workers’ pay with no receipts. That’s not reform. It’s exploitation. Say NO."
280	Exaggerated Claims	"President Trump’s historic comeback to reclaim the White House is now immortalized in “Donald Trump: The Road to a Historic Second Term” by USA TODAY. This stunning 160-page commemorative hardcover book brings you front and center to every pivotal moment of President Trump's unprecedented journey. From the campaign trail to the debates, and all the way to Inauguration Day, each page is filled with vivid photography and detailed accounts that capture the energy and passion of this remarkable political movement. Secure your copy today and own a piece of American history!  It’s the perfect gift or unique conversation starter for your home. Click 👉 SHOP NOW to purchase direct from the U.S.-based publisher with more than 10,000 verified customer reviews, satisfaction guarantee, and easy returns."
340	Scarcity	"🚨 Now Buy 1 Get 1 FREE 🇺🇸 The Trumpinator Teddy Bear - He's Back! ✅ We Restocked This Limited Edition Bear,🚨 Now Buy 1 Get 1 FREE 🇺🇸 The Trumpinator Teddy Bear - He's Back! ✅ We Restocked This Limited Edition Bear"
206	Guilt-tripping	"It is our responsibility to protect the lives of preborn children. Wear this tee to tell the world that abortion ends with us! * Comfort Colors styles are garment dyed for that lived in feel and almost no shrinkage at home * Soft ring spun cotton fabric with 100% cotton threads * Machine washable * Unisex, runs large for women * True To Size * Relaxed fit, seamless body"
17	Exaggerated Claims	"Freedom Isn’t a Trend—It’s a Lifestyle 🇺🇸 You don’t just wear clothes. You wear your values. At TPUSA, we’ve built gear that speaks louder than words. Whether you’re standing up for the Constitution, calling out censorship, or defending the American Dream—you deserve merch that has your back. 🔥 Premium. Durable. Unapologetically Patriotic. This isn’t fast fashion. This is freedom, stitched and sealed. 🧢 Hats, tees, hoodies, and more—designed for those who never back down. Shop now and join the movement of bold patriots who wear what they believe. 👉 Stand tall. Speak truth. Look good doing it."
453	Guilt-tripping	"Proposals to restrict SNAP treat veterans and families like second-class citizens. This is America, and all Americans deserve the freedom to choose their groceries."
256	Guilt-tripping	"Being pro-life is a way of life. It is to believe in the inherent dignity & value of all humans, including humans in the womb. Remind the world that the pro-life movement will not stop until all humans are given the equal right to life.,Being pro-life is a way of life. It is to believe in the inherent dignity & value of all humans, including humans in the womb. Remind the world that the pro-life movement will not stop until all humans are given the equal right to life.,Being pro-life is a way of life. It is to believe in the inherent dignity & value of all humans, including humans in the womb. Remind the world that the pro-life movement will not stop until all humans are given the equal right to life.,Being pro-life is a way of life. It is to believe in the inherent dignity & value of all humans, including humans in the womb. Remind the world that the pro-life movement will not stop until all humans are given the equal right to life."
380	Guilt-tripping	"BIG news! 📮 We’re getting ready to print and ship THOUSANDS of postcards to our volunteer teams as we gear up to connect with voters ahead of the Virginia elections this November. Every year, Sister District volunteers send beautifully handwritten postcards to voters in key districts nationwide. These notes introduce our candidates to new voters in their districts, reach Democrats who vote infrequently, and remind people to vote when it matters most. We rely on grassroots supporters to fund actions like these, so we could really use your support today. One donation of $7 can buy 100 postcards. Can you chip in a few bucks today to support Sister District’s volunteer teams in their GOTV efforts?"
61	Guilt-tripping	Rep this sticker to show how being pro-life means loving both babies & mothers equally. Size Options: 3 x 2.29 inches All profits from this product are donated to support our fight for the preborn.
370	Guilt-tripping	"Labor trafficking is a form of modern-day slavery in which individuals perform labor or services through the use of force, fraud, or coercion. . . . Human trafficking victims make an alarmingly high number of consumer goods and food products, imported to the United States and produced domestically. More often than we realize, elements of forced labor may be present within the supply chain of products we buy or the services we pay for.” National Human Trafficking Hotline   Sometimes victims are right in front of us and we don’t recognize it. If you suspect someone is a victim of sex or labor trafficking, get as much information, such as specific location, license plate, vehicle make and model, etc. as you safely can and report it to https://humantraffickinghotline.org/en or text 233733 1359114685308228,319689884555113,Republican State"""
284	Guilt-tripping	"Your one-stop shop for ways to get involved with @studentsforlife on campus, in your community, and online!  No Woman Stands Alone in a Post-Roe America. Click LEARN MORE if you agree!  Standing With You is here to help you find the answers you need to become a successful parent. Our work is to connect with women and let them know they are loved, supported, and can get the care they need.   There are people out there who can’t wait to support you during and after your pregnancy. Get resources and read stories to see how Standing With You can help make your goals possible!  Click LEARN MORE now and help support and stand with women in need!"
428	Guilt-tripping	Americans who need help buying groceries deserve the freedom to choose foods that best meet their families’ needs.
462	Exaggerated Claims	New proposals could limit what families can buy with SNAP. But restrictions won’t solve real health challenges.
491	Guilt-tripping	"Veterans fought for our country. But now, the government is trying to tell them what they can and cannot buy at the grocery store."
176	Exaggerated Claims	"🎯 Take Back America—One Election, One Patriot at a Time! TPAction is on a mission to win local elections, stop radical policies, and restore America First leadership—and we need YOUR support. When you wear TPAction gear, you’re not just showing your pride, you’re funding the fight to take back your country and defend our values. For a limited time, take 10% off sitewide and be part of the movement that refuses to back down. Together, we rally. Together, we win. 🇺🇸 Shop now, save 10%, and support TPAction today"
492	Exaggerated Claims	Proposals to restrict SNAP are nothing more than a sound bite. Restrictions won’t solve the real health challenges Americans face.
224	Guilt-tripping	"Snag the perfect gift for any occasion! Digital gift cards are now available in $10, $25, $50, & $100 denominations and can be used to purchase any item in our shop!  All proceeds benefit Live Action's work to change hearts and minds on abortion and end the killing of our preborn brothers and sisters.,Snag the perfect gift for any occasion! Digital gift cards are now available in $10, $25, $50, & $100 denominations and can be used to purchase any item in our shop!  All proceeds benefit Live Action's work to change hearts and minds on abortion and end the killing of our preborn brothers and sisters.,Snag the perfect gift for any occasion! Digital gift cards are now available in $10, $25, $50, & $100 denominations and can be used to purchase any item in our shop!  All proceeds benefit Live Action's work to change hearts and minds on abortion and end the killing of our preborn brothers and sisters.,Snag the perfect gift for any occasion! Digital gift cards are now available in $10, $25, $50, & $100 denominations and can be used to purchase any item in our shop!  All proceeds benefit Live Action's work to change hearts and minds on abortion and end the killing of our preborn brothers and sisters."
496	Guilt-tripping	"Veterans fought for our country. But now, the government is trying to tell them what they can and cannot buy at the grocery store."
451	Exaggerated Claims	Proposals to restrict SNAP are nothing more than a sound bite. Restrictions won’t solve the real health challenges Americans face.
4	Exaggerated Claims	"Freedom never tasted so good 🍷 100% made in the USA, get your bottles of Republican Red Wine today. Plus, enjoy free shipping with code USA on orders of 4 bottles or more."
332	Exaggerated Claims	"In an era of billionaires trying to buy influence and sell you out, it’s refreshing to be able to say this: My average donation this month is just $24. That’s $24 from folks who believe in a movement powered by the people. Folks who believe in the work I’m doing, traveling the country, holding Republicans accountable for what they’re doing right now, and giving the megaphone back to the people through my town hall tour. But I can’t do it alone. Your support helps amplify our voice and accelerate our work. Will you chip in $24 right now?"
461	Guilt-tripping	"Proposals to restrict SNAP treat veterans and families like second-class citizens. This is America, and all Americans deserve the freedom to choose their groceries."
52	Guilt-tripping	"Do you see the world's pain and injustice and wish you could do something about it? Do you want to make a difference but don't know where to begin? This book will show you how to: * Understand your own talents and wounds so you can build a solid foundation as you fight for change. * Overcome insecurities and imposter syndrome and become a leader through practice. * Find inner courage and confidence in the face of obstacles and criticism. With stories from both her personal life and public activism, Lila Rose, the founder of Live Action and the face of the millennial pro-life movement, presents a guidebook for becoming a force for good in a broken world.,Do you see the world's pain and injustice and wish you could do something about it? Do you want to make a difference but don't know where to begin? This book will show you how to: * Understand your own talents and wounds so you can build a solid foundation as you fight for change. * Overcome insecurities and imposter syndrome and become a leader through practice. * Find inner courage and confidence in the face of obstacles and criticism. With stories from both her personal life and public activism, Lila Rose, the founder of Live Action and the face of the millennial pro-life movement, presents a guidebook for becoming a force for good in a broken world.,Do you see the world's pain and injustice and wish you could do something about it? Do you want to make a difference but don't know where to begin? This book will show you how to: * Understand your own talents and wounds so you can build a solid foundation as you fight for change. * Overcome insecurities and imposter syndrome and become a leader through practice. * Find inner courage and confidence in the face of obstacles and criticism. With stories from both her personal life and public activism, Lila Rose, the founder of Live Action and the face of the millennial pro-life movement, presents a guidebook for becoming a force for good in a broken world.,Do you see the world's pain and injustice and wish you could do something about it? Do you want to make a difference but don't know where to begin? This book will show you how to: * Understand your own talents and wounds so you can build a solid foundation as you fight for change. * Overcome insecurities and imposter syndrome and become a leader through practice. * Find inner courage and confidence in the face of obstacles and criticism. With stories from both her personal life and public activism, Lila Rose, the founder of Live Action and the face of the millennial pro-life movement, presents a guidebook for becoming a force for good in a broken world."
302	Exaggerated Claims	"In an era of billionaires trying to buy influence and sell you out, it’s refreshing to be able to say this: My average donation this month is just $24. That’s $24 from folks who believe in a movement powered by the people. Folks who believe in the work I’m doing, traveling the country, holding Republicans accountable for what they’re doing right now, and giving the megaphone back to the people through my town hall tour. But I can’t do it alone. Your support helps amplify our voice and accelerate our work. Will you chip in $24 right now?"
497	Exaggerated Claims	More government rules mean more red tape for families. SNAP restrictions add bureaucracy without solving real issues.
136	Scarcity	"This 4/20, show up for civil liberties in style. Enjoy 20% off our newest collection using code DOPE🌿🌳"
356	Guilt-tripping	"Temp workers in Florida could lose even the most basic protections, like access to water, restrooms, and a place to sit, while waiting hours for a job. HB 6033 and SB 1672 let greedy temp agencies overcharge for lunch and transportation, then dock workers’ pay with no receipts. That’s not reform. It’s exploitation. Say NO."
1	Time Pressure	This ain’t just a hat. It’s a warning. ‘We The People Choose America First’ — wear it like you mean it. Sale won’t last  Shop Now: www.nextlevelgoods.com/products/nl-3144hat
392	Scarcity	"The ONLY garbage truck with Trump’s speech and figurine. Lights, sounds, and presidential flair—just $39.95 + FREE shipping. Grab yours now!"
390	Guilt-tripping	"BIG news! 📮 We’re getting ready to print and ship THOUSANDS of postcards to our volunteer teams as we gear up to connect with voters ahead of the Virginia elections this November. Every year, Sister District volunteers send beautifully handwritten postcards to voters in key districts nationwide. These notes introduce our candidates to new voters in their districts, reach Democrats who vote infrequently, and remind people to vote when it matters most. We rely on grassroots supporters to fund actions like these, so we could really use your support today. One donation of $7 can buy 100 postcards. Can you chip in a few bucks today to support Sister District’s volunteer teams in their GOTV efforts?"
311	Exaggerated Claims	"In an era of billionaires trying to buy influence and sell you out, it’s refreshing to be able to say this: My average donation this month is just $24. That’s $24 from folks who believe in a movement powered by the people. Folks who believe in the work I’m doing, traveling the country, holding Republicans accountable for what they’re doing right now, and giving the megaphone back to the people through my town hall tour. But I can’t do it alone. Your support helps amplify our voice and accelerate our work. Will you chip in $24 right now?"
427	Exaggerated Claims	Polls show most voters support keeping choice in SNAP. So why are lawmakers pushing new restrictions?
107	Exaggerated Claims	"Freedom Isn’t a Trend—It’s a Lifestyle 🇺🇸 You don’t just wear clothes. You wear your values. At TPUSA, we’ve built gear that speaks louder than words. Whether you’re standing up for the Constitution, calling out censorship, or defending the American Dream—you deserve merch that has your back. 🔥 Premium. Durable. Unapologetically Patriotic. This isn’t fast fashion. This is freedom, stitched and sealed. 🧢 Hats, tees, hoodies, and more—designed for those who never back down. Shop now and join the movement of bold patriots who wear what they believe. 👉 Stand tall. Speak truth. Look good doing it."
194	Scarcity	"The 47th President of the United States 🇺🇸 This Collectable Coin is a Strong Remember of the Man who Fought For Us... So We Can All MAGA Together! Shop Now,The 47th President of the United States 🇺🇸 This Collectable Coin is a Strong Remember of the Man who Fought For Us... So We Can All MAGA Together! Shop Now"
241	Exaggerated Claims	"🚨 ANNOUNCING THE MMK SLATE FOR TANEYTOWN CITY COUNCIL🚨    --------- Be sure to check out the candidate pages as well: https://www.facebook.com/profile.php?id=61570362497549 (Harry) https://www.facebook.com/rm4tt/ (Rachael) https://www.facebook.com/profile.php?id=61570114247481 (Nick) ---------  Taneytown Residents, The MMK Slate is proud to introduce a bold vision for our city—one rooted in transparency, collaboration, and a commitment to putting YOU, the residents of Taneytown, first. With a clear plan of action and policy initiatives ready to roll out on Day One, we are prepared to hit the ground running the moment we are sworn in.    This campaign is about redefining how Taneytown’s government operates, ensuring a balanced and efficient government that prioritizes clear boundaries and collaboration between the Mayor and Council. Our goal is to establish a system where each branch focuses on its unique responsibilities, supplements one another, and works together to better serve the residents.    What follows is just a small portion of the platform we’ve built to address the challenges and opportunities ahead for Taneytown. More details will be released throughout the campaign to keep residents informed and engaged.    ✨ Our mission is simple yet ambitious: ✔️ Preserve and enhance Taneytown’s quality of life while retaining its small-town charm.   ✔️ Address critical areas like commercial development, public safety, government responsiveness, and transparency.   ✔️ Redefine government roles to ensure the Mayor and Council work efficiently within their unique responsibilities, fostering collaboration for the residents’ benefit.   ✔️ Deliver action, not just promises, starting on Day One.    ---------  🌟 Meet the MMK Slate Candidates 🌟    💼 Harry Meade (M) 🛠️ Roots in Carroll County: Resident since 1986, with a successful career in commercial audio-visual systems, rising to lead designer on a Federal Contract.   🎶 Cultural Advocate: Lifelong bagpipe band participant, competing internationally in prestigious events like the Rose Parade and World Championships.   ✨ Vision: Committed to transparency, community involvement, and preserving Taneytown’s history and small-town feel while driving actionable change.    💼 Rachael Miller (M)  🎓 Professional Expertise: Holds a Master’s in Homeland Security and a Bachelor’s in Computer Science. Federal employee specializing in administration, budgeting, and contracts. Co-owner of Laughing Coffin, a local hobby shop and e-sports center.   👩‍👧‍👦 Family and Roots: Mother of five and dedicated community advocate who has embraced Taneytown as her permanent home.   ✨ Vision: Focused on building a government that prioritizes residents, improves services, and creates opportunities while preserving Taneytown’s charm.    💼 Nick Kalinock (K) 🎓 Educational Background: Holds a Bachelor’s in Economics and a Master’s in Finance from the University of Maryland, with expertise in fiscal responsibility and strategic decision-making.   🌍 Professional Leadership: Nick is a seasoned financial leader with extensive experience in delivering high-stakes production solutions. As a Director at Morgan Stanley in Baltimore, Maryland, Nick manages a team of four professionals and interfaces with teams around the world to ensure seamless operations and exceptional outcomes. His leadership emphasizes precision, efficiency, and innovation, and he is highly regarded by both his colleagues and the people he leads, reflecting a career dedicated to driving excellence in the financial industry. ✨ Vision: Dedicated to transparent leadership, responsible urban planning, and ensuring sustainable growth for Taneytown.    ---------   🌟 The MMK Platform: A Glimpse Into the Goals🌟    🏛️ City Government Goals   ✔️ Reorganize Boards and Committees to focus on impactful outcomes, including re-establishing the Main Street Committee to support businesses and attract residents.   ✔️ Charter and Code Overhaul for clarity and modernization.   ✔️ Term Limits: Limit the Mayor to 8 years and Council members to 12 years, ensuring fresh perspectives.   ✔️ Defined Roles: Empower the Council to focus on ordinances and budgets, while the Mayor oversees daily operations and policy implementation.   ✔️ Budget Reforms: Simplify processes and allow department heads discretionary spending within approved limits.    🚓 Public Safety Enhancements ✔️ Raise starting police salaries to remain competitive with surrounding area.   ✔️ Transition dispatch to Carroll County for improved response times.   ✔️ Equip officers with truck-weighing tools to enhance road safety.   ✔️ Field more patrol officers by reclassifying administrative roles.    🏡 Responsible Growth  ✔️ Work with the Mayor to implement a Housing Permit Moratorium to reassess growth policies and infrastructure.   ✔️ Promote sustainable commercial development that benefits the entire city, not just Main Street.    🏞️ Parks and Recreation Goals   ✔️ Add sports fields and create a Community Center to serve as a hub for nonprofit services and recreation.    💼 Economic Development Initiatives   ✔️ Promote citywide business growth and unify the business community to better serve all residents.    🚧 Public Works Priorities  ✔️ Add speed measures, neighborhood lighting, and signage for safer streets.   ✔️ Establish a Water Relief Fund for families in need.   ✔️ Partner with nonprofits and youth organizations to assist elderly residents.    ---------   🗳️ Why Vote for MMK on May 5, 2025?    The MMK Slate is ready to lead from Day One, implementing policies and reforms that prioritize residents above all else. By voting for the MMK Slate, you are voting for:   ✅ A government that works together to serve the community.   ✅ Transparent leadership with clearly defined roles for the Mayor and Council.   ✅ Policies that enhance public safety, promote responsible growth, and improve quality of life.    Together, we can make Taneytown a better place for generations to come. Cast your vote for Meade, Miller, and Kalinock on May 5, 2025, and help us build a Taneytown that works for YOU."
230	Exaggerated Claims	"Carry your essentials and your message with this cute, full-sized tote bag."
389	Guilt-tripping	"BIG news! 📮 We’re getting ready to print and ship THOUSANDS of postcards to our volunteer teams as we gear up to connect with voters ahead of the Virginia elections this November. Every year, Sister District volunteers send beautifully handwritten postcards to voters in key districts nationwide. These notes introduce our candidates to new voters in their districts, reach Democrats who vote infrequently, and remind people to vote when it matters most. We rely on grassroots supporters to fund actions like these, so we could really use your support today. One donation of $7 can buy 100 postcards. Can you chip in a few bucks today to support Sister District’s volunteer teams in their GOTV efforts?"
130	Scarcity	"As seen in Forbes, our Flame Fleece is now on sale! Enjoy 20% off our newest collection using code DOPE🌿🌳"
410	Guilt-tripping	"Veterans fought for our country. But now, the government is trying to tell them what they can and cannot buy at the grocery store."
433	Guilt-tripping	New proposals could limit what families can buy with SNAP. But restrictions won’t solve real health challenges.
291	Exaggerated Claims	"In an era of billionaires trying to buy influence and sell you out, it’s refreshing to be able to say this: My average donation this month is just $24. That’s $24 from folks who believe in a movement powered by the people. Folks who believe in the work I’m doing, traveling the country, holding Republicans accountable for what they’re doing right now, and giving the megaphone back to the people through my town hall tour. But I can’t do it alone. Your support helps amplify our voice and accelerate our work. Will you chip in $24 right now?"
