ID	Label	Text
180	Exaggerated Claims	Show your support for the Jewish state with our Brooks Brothers Embroidered U.S.-Israel Polo 🇺🇸🇮🇱
295	Guilt-tripping	"In an era of billionaires trying to buy influence and sell you out	 it’s refreshing to be able to say this: My average donation this month is just $24. That’s $24 from folks who believe in a movement powered by the people. Folks who believe in the work I’m doing	 traveling the country	 holding Republicans accountable for what they’re doing right now	 and giving the megaphone back to the people through my town hall tour. But I can’t do it alone. Your support helps amplify our voice and accelerate our work. Will you chip in $24 right now?"""
263	Guilt-tripping	"Do you want to save the babies? Rep the pro life movement with our exclusive Save the Babies tee! Start conversations	 advocate	 and feel good knowing 100% of your purchase goes towards our work to fight for the rights of the pre-born!"""
207	Guilt-tripping	"Ethically sourced	 totally comfortable	 and 100% of the proceeds go to the fight for life. Show the world that we're all just former fetuses- and that means we all share the same rights."""
442	Guilt-tripping	More government rules mean more red tape for families. SNAP restrictions add bureaucracy without solving real issues.
400	Guilt-tripping	Americans who need help buying groceries deserve the freedom to choose foods that best meet their families’ needs.
276	Time Pressure	"Snag the perfect gift for any occasion! Digital gift cards are now available in $10	 $25	 $50	 & $100 denominations and can be used to purchase any item in our shop!   All proceeds benefit Live Action's work to change hearts and minds on abortion and end the killing of our preborn brothers and sisters.	Snag the perfect gift for any occasion! Digital gift cards are now available in $10	 $25	 $50	 & $100 denominations and can be used to purchase any item in our shop!   All proceeds benefit Live Action's work to change hearts and minds on abortion and end the killing of our preborn brothers and sisters.	Snag the perfect gift for any occasion! Digital gift cards are now available in $10	 $25	 $50	 & $100 denominations and can be used to purchase any item in our shop!   All proceeds benefit Live Action's work to change hearts and minds on abortion and end the killing of our preborn brothers and sisters.	Snag the perfect gift for any occasion! Digital gift cards are now available in $10	 $25	 $50	 & $100 denominations and can be used to purchase any item in our shop!   All proceeds benefit Live Action's work to change hearts and minds on abortion and end the killing of our preborn brothers and sisters."""
86	Exaggerated Claims	Make Golf Great Again with our latest hat AND Golf Balls! ⛳  These one of a kind items will make your buddies jealous and that lib you got paired with miss his putt! Shop now and MGGA! ⛳
296	Guilt-tripping	"In an era of billionaires trying to buy influence and sell you out	 it’s refreshing to be able to say this: My average donation this month is just $24. That’s $24 from folks who believe in a movement powered by the people. Folks who believe in the work I’m doing	 traveling the country	 holding Republicans accountable for what they’re doing right now	 and giving the megaphone back to the people through my town hall tour. But I can’t do it alone. Your support helps amplify our voice and accelerate our work. Will you chip in $24 right now?"""
303	Guilt-tripping	"In an era of billionaires trying to buy influence and sell you out	 it’s refreshing to be able to say this: My average donation this month is just $24. That’s $24 from folks who believe in a movement powered by the people. Folks who believe in the work I’m doing	 traveling the country	 holding Republicans accountable for what they’re doing right now	 and giving the megaphone back to the people through my town hall tour. But I can’t do it alone. Your support helps amplify our voice and accelerate our work. Will you chip in $24 right now?"""
314	Guilt-tripping	"In an era of billionaires trying to buy influence and sell you out	 it’s refreshing to be able to say this: My average donation this month is just $24. That’s $24 from folks who believe in a movement powered by the people. Folks who believe in the work I’m doing	 traveling the country	 holding Republicans accountable for what they’re doing right now	 and giving the megaphone back to the people through my town hall tour. But I can’t do it alone. Your support helps amplify our voice and accelerate our work. Will you chip in $24 right now?"""
360	Time Pressure	Still waiting to buy your first home? Government regulations are one of the biggest reasons housing is unaffordable in Arizona. Do you feel that enough is enough? Take the survey.
240	Exaggerated Claims	"From a single-celled human to a baby with a beating heart	 brainwaves	 fingers	 and toes	 Olivia shows the remarkable beauty of a unique life within the womb.  This DVD provides a 3-minute long medically accurate	 animated glimpse of human life from the moment of fertilization. The story details her growth as she progresses from one developmental stage to the next	 in preparation for her continued life outside of the womb.  All profits from this product are donated to support our fight for the preborn.	From a single-celled human to a baby with a beating heart	 brainwaves	 fingers	 and toes	 Olivia shows the remarkable beauty of a unique life within the womb.  This DVD provides a 3-minute long medically accurate	 animated glimpse of human life from the moment of fertilization. The story details her growth as she progresses from one developmental stage to the next	 in preparation for her continued life outside of the womb.  All profits from this product are donated to support our fight for the preborn.	From a single-celled human to a baby with a beating heart	 brainwaves	 fingers	 and toes	 Olivia shows the remarkable beauty of a unique life within the womb.  This DVD provides a 3-minute long medically accurate	 animated glimpse of human life from the moment of fertilization. The story details her growth as she progresses from one developmental stage to the next	 in preparation for her continued life outside of the womb.  All profits from this product are donated to support our fight for the preborn."""
463	Guilt-tripping	New proposals could limit what families can buy with SNAP. But restrictions won’t solve real health challenges.
375	Guilt-tripping	China has no right to buy our farmland. That’s why I recently introduced legislation to ensure that we keep our farmland away from China and our foreign enemies. American farmland belongs in the hands of American farmers – not China!
189	Exaggerated Claims	"Rumors of the demise of asphalt shingles in Florida are greatly exaggerated. Asphalt shingles have provided an effective	 affordable and versatile roofing solution for decades and continued innovation will ensure it stays that way for generations to come."""
411	Guilt-tripping	New proposals could limit what families can buy with SNAP. But restrictions won’t solve real health challenges.
55	Exaggerated Claims	"Are you vocal about being Pro-Life? There's no better way to start conversations and rep the movement than with Live Action's exclusive Pro-Life merch. Featuring life-affirming messages on ethically sourced and crazy comfy materials	 Live Action has got you covered!	Are you vocal about being Pro-Life? There's no better way to start conversations and rep the movement than with Live Action's exclusive Pro-Life merch. Featuring life-affirming messages on ethically sourced and crazy comfy materials	 Live Action has got you covered!	Are you vocal about being Pro-Life? There's no better way to start conversations and rep the movement than with Live Action's exclusive Pro-Life merch. Featuring life-affirming messages on ethically sourced and crazy comfy materials	 Live Action has got you covered!"""
447	Guilt-tripping	"Veterans fought for our country. But now	 the government is trying to tell them what they can and cannot buy at the grocery store."""
44	Guilt-tripping	"Do you want to save the babies? Rep the pro life movement with our exclusive Save the Babies tee! Start conversations	 advocate	 and feel good knowing 100% of your purchase goes towards our work to fight for the rights of the pre-born!"""
377	Guilt-tripping	"The unsustainable Medicare payment system jeopardizes your ability to pay staff	 buy new equipment and invest in your practice.  It is time to implement long-term solutions‼️ Join our efforts to #FixMedicareNow."""
345	Exaggerated Claims	"TRUMP RELEASES NEW BOOK """"SAVE AMERICA"""" 🚨 In """"SAVE AMERICA”	 President Donald J. Trump offers an unparalleled look into his four years as the 45th President of the United States	 and a vision for his next term! “SAVE AMERICA” is filled with iconic moments from the first Trump Administration. 🌐 From Historic Summits with World Leaders to candid scenes from the White House	 every photo has been selected by President Trump	 alongside his words	 which provide insight into what will shape his next four years in office. ✍️ Lavishly illustrated and beautifully designed	 """"SAVE AMERICA"""" showcases President Trump’s major themes and accomplishments	 including record-breaking trade negotiations	 tax cuts	 international diplomacy	 and Border security. This blend of powerful imagery and commentary paints a clear picture of President Trump's future vision for our Country. 📖 """"SAVE AMERICA"""" is the only book which highlights the past	 and offers a roadmap for the future directly from President Donald J. Trump!"""
187	Guilt-tripping	"They told us to stay neutral. We chose democracy.	They told us to stay neutral. We chose democracy.	They told us to stay neutral. We chose democracy."""
88	Guilt-tripping	Every Shirt You Order Helps Bring More Jobs Back 🇺🇸 MAGA is leading the charge to bring President Trump's vision into reality.... one shirt at a time! Shop now and help move America forward 🇺🇸
212	Guilt-tripping	"Magic and crime collide in this hardboiled mystery. Private Investigator John Darkeson must unravel a deadly conspiracy involving street drugs	 gang wars	 and a mysterious mastermind. As his investigations intertwine into a tangled web beyond reality	 Darkeson faces colossal stakes that could cost him everything."""
425	Guilt-tripping	More government rules mean more red tape for families. SNAP restrictions add bureaucracy without solving real issues.
124	Exaggerated Claims	"Freedom Isn’t a Trend—It’s a Lifestyle 🇺🇸 You don’t just wear clothes. You wear your values. At TPUSA	 we’ve built gear that speaks louder than words. Whether you’re standing up for the Constitution	 calling out censorship	 or defending the American Dream—you deserve merch that has your back. 🔥 Premium. Durable. Unapologetically Patriotic. This isn’t fast fashion. This is freedom	 stitched and sealed. 🧢 Hats	 tees	 hoodies	 and more—designed for those who never back down. Shop now and join the movement of bold patriots who wear what they believe. 👉 Stand tall. Speak truth. Look good doing it."""
258	Exaggerated Claims	"Babies in the womb are like butterflies in a chrysalis. It's hard to see what is happening inside	 but the process of their growth and development is beautiful. Wear this tee & show others the beauty of the child within the womb.	Babies in the womb are like butterflies in a chrysalis. It's hard to see what is happening inside	 but the process of their growth and development is beautiful. Wear this tee & show others the beauty of the child within the womb.	Babies in the womb are like butterflies in a chrysalis. It's hard to see what is happening inside	 but the process of their growth and development is beautiful. Wear this tee & show others the beauty of the child within the womb.	Babies in the womb are like butterflies in a chrysalis. It's hard to see what is happening inside	 but the process of their growth and development is beautiful. Wear this tee & show others the beauty of the child within the womb."""
255	Time Pressure	Life is a Gift 💝  Visit our shop and grab a beautiful new crewneck before they're gone!   https://shop.liveaction.org/collections/adult-clothing/products/life-is-a-gift-crewneck  📷: @sarah_ashley_hunt on Instagram
300	Guilt-tripping	"In an era of billionaires trying to buy influence and sell you out	 it’s refreshing to be able to say this: My average donation this month is just $24. That’s $24 from folks who believe in a movement powered by the people. Folks who believe in the work I’m doing	 traveling the country	 holding Republicans accountable for what they’re doing right now	 and giving the megaphone back to the people through my town hall tour. But I can’t do it alone. Your support helps amplify our voice and accelerate our work. Will you chip in $24 right now?"""
145	Exaggerated Claims	"The rumors are everywhere… Elon Musk and DOGE may be closing up shop. Some say they’ve both become a political drag on Trump… But THIS could be the real reason. After getting full access to the US government’s most sensitive data… Elon and DOGE were poised to reveal the FDA’s #1 secret. It’s a secret that could dry up hundreds-of-billions in Big Pharma profit and dark money pollical donations.  Which is exactly why politicians and lobbyists would do anything to keep THIS from becoming public… And it sounds like they may just succeed. That’s exactly we’re taking action and releasing everything TODAY in this short video. P.S. If they’ve really succeeded in silencing the world’s richest man	 there’s no telling what they’ll do when they hear about THIS video. Get the full truth by clicking NOW while it’s still available online."""
155	Guilt-tripping	"Our preborn children deserve the protection of their human right to life. Show your support for the movement to outlaw abortion by proudly displaying our Save the Babies Eagle sticker!  This beautiful design was created by Mike Wilson	 the winner of our pro-life t-shirt design competition.	Our preborn children deserve the protection of their human right to life. Show your support for the movement to outlaw abortion by proudly displaying our Save the Babies Eagle sticker!  This beautiful design was created by Mike Wilson	 the winner of our pro-life t-shirt design competition.	Our preborn children deserve the protection of their human right to life. Show your support for the movement to outlaw abortion by proudly displaying our Save the Babies Eagle sticker!  This beautiful design was created by Mike Wilson	 the winner of our pro-life t-shirt design competition."""
343	Guilt-tripping	"TRUMP RELEASES NEW BOOK """"SAVE AMERICA"""" 🚨 In """"SAVE AMERICA”	 President Donald J. Trump offers an unparalleled look into his four years as the 45th President of the United States	 and a vision for his next term! “SAVE AMERICA” is filled with iconic moments from the first Trump Administration. 🌐 From Historic Summits with World Leaders to candid scenes from the White House	 every photo has been selected by President Trump	 alongside his words	 which provide insight into what will shape his next four years in office. ✍️ Lavishly illustrated and beautifully designed	 """"SAVE AMERICA"""" showcases President Trump’s major themes and accomplishments	 including record-breaking trade negotiations	 tax cuts	 international diplomacy	 and Border security. This blend of powerful imagery and commentary paints a clear picture of President Trump's future vision for our Country. 📖 """"SAVE AMERICA"""" is the only book which highlights the past	 and offers a roadmap for the future directly from President Donald J. Trump!"""
259	Exaggerated Claims	"Ethically sourced	 totally comfortable	 and 100% of the proceeds go to the fight for life. Show the world that we're all just former fetuses- and that means we all share the same rights."""
364	Guilt-tripping	"The Man Of America🇺🇸🦅 1689572095100902	319689884555113	Republican State"""""""
470	Guilt-tripping	New proposals could limit what families can buy with SNAP. But restrictions won’t solve real health challenges.
170	Guilt-tripping	"Take Back America—One Election	 One Patriot at a Time! TPAction is on a mission to win local elections	 stop radical policies	 and restore America First leadership—and we need YOUR support. When you wear TPAction gear	 you’re not just showing your pride	 you’re funding the fight to take back your country and defend our values. For a limited time	 take 10% off sitewide and be part of the movement that refuses to back down. Together	 we rally. Together	 we win. 🇺🇸 Shop now	 save 10%	 and support TPAction today	🎯 Take Back America—One Election	 One Patriot at a Time! TPAction is on a mission to win local elections	 stop radical policies	 and restore America First leadership—and we need YOUR support. When you wear TPAction gear	 you’re not just showing your pride	 you’re funding the fight to take back your country and defend our values. For a limited time	 take 10% off sitewide and be part of the movement that refuses to back down. Together	 we rally. Together	 we win. 🇺🇸 Shop now	 save 10%	 and support TPAction today	🎯 Take Back America—One Election	 One Patriot at a Time! TPAction is on a mission to win local elections	 stop radical policies	 and restore America First leadership—and we need YOUR support. When you wear TPAction gear	 you’re not just showing your pride	 you’re funding the fight to take back your country and defend our values. For a limited time	 take 10% off sitewide and be part of the movement that refuses to back down. Together	 we rally. Together	 we win. 🇺🇸 Shop now	 save 10%	 and support TPAction today"""
61	Exaggerated Claims	Rep this sticker to show how being pro-life means loving both babies & mothers equally. Size Options: 3 x 2.29 inches All profits from this product are donated to support our fight for the preborn.
151	Guilt-tripping	Live Action Embroidered Logo Hat
370	Scarcity	"Labor trafficking is a form of modern-day slavery in which individuals perform labor or services through the use of force	 fraud	 or coercion. . . . Human trafficking victims make an alarmingly high number of consumer goods and food products	 imported to the United States and produced domestically. More often than we realize	 elements of forced labor may be present within the supply chain of products we buy or the services we pay for.” National Human Trafficking Hotline   Sometimes victims are right in front of us and we don’t recognize it. If you suspect someone is a victim of sex or labor trafficking	 get as much information	 such as specific location	 license plate	 vehicle make and model	 etc. as you safely can and report it to https://humantraffickinghotline.org/en or text 233733 1359114685308228	319689884555113	Republican State"""""""
51	Scarcity	"Snag the perfect gift for any occasion! Digital gift cards are now available in $10	 $25	 $50	 & $100 denominations and can be used to purchase any item in our shop!  All proceeds benefit Live Action's work to change hearts and minds on abortion and end the killing of our preborn brothers and sisters.	Snag the perfect gift for any occasion! Digital gift cards are now available in $10	 $25	 $50	 & $100 denominations and can be used to purchase any item in our shop!  All proceeds benefit Live Action's work to change hearts and minds on abortion and end the killing of our preborn brothers and sisters.	Snag the perfect gift for any occasion! Digital gift cards are now available in $10	 $25	 $50	 & $100 denominations and can be used to purchase any item in our shop!  All proceeds benefit Live Action's work to change hearts and minds on abortion and end the killing of our preborn brothers and sisters.	Snag the perfect gift for any occasion! Digital gift cards are now available in $10	 $25	 $50	 & $100 denominations and can be used to purchase any item in our shop!  All proceeds benefit Live Action's work to change hearts and minds on abortion and end the killing of our preborn brothers and sisters."""
148	Guilt-tripping	Come discuss community news over a cup of coffee at Eos Café and receive an update on the work we're doing for you in the Michigan Senate. Let us know if you're interested!
235	Guilt-tripping	Wonderfully Made Embroidered Onesie
112	Exaggerated Claims	"Freedom Isn’t a Trend—It’s a Lifestyle 🇺🇸 You don’t just wear clothes. You wear your values. At TPUSA	 we’ve built gear that speaks louder than words. Whether you’re standing up for the Constitution	 calling out censorship	 or defending the American Dream—you deserve merch that has your back. 🔥 Premium. Durable. Unapologetically Patriotic. This isn’t fast fashion. This is freedom	 stitched and sealed. 🧢 Hats	 tees	 hoodies	 and more—designed for those who never back down. Shop now and join the movement of bold patriots who wear what they believe. 👉 Stand tall. Speak truth. Look good doing it."""
346	Exaggerated Claims	"TRUMP RELEASES NEW BOOK """"SAVE AMERICA"""" 🚨 In """"SAVE AMERICA”	 President Donald J. Trump offers an unparalleled look into his four years as the 45th President of the United States	 and a vision for his next term! “SAVE AMERICA” is filled with iconic moments from the first Trump Administration. 🌐 From Historic Summits with World Leaders to candid scenes from the White House	 every photo has been selected by President Trump	 alongside his words	 which provide insight into what will shape his next four years in office. ✍️ Lavishly illustrated and beautifully designed	 """"SAVE AMERICA"""" showcases President Trump’s major themes and accomplishments	 including record-breaking trade negotiations	 tax cuts	 international diplomacy	 and Border security. This blend of powerful imagery and commentary paints a clear picture of President Trump's future vision for our Country. 📖 """"SAVE AMERICA"""" is the only book which highlights the past	 and offers a roadmap for the future directly from President Donald J. Trump!"""
118	Exaggerated Claims	"Freedom Isn’t a Trend—It’s a Lifestyle 🇺🇸 You don’t just wear clothes. You wear your values. At TPUSA	 we’ve built gear that speaks louder than words. Whether you’re standing up for the Constitution	 calling out censorship	 or defending the American Dream—you deserve merch that has your back. 🔥 Premium. Durable. Unapologetically Patriotic. This isn’t fast fashion. This is freedom	 stitched and sealed. 🧢 Hats	 tees	 hoodies	 and more—designed for those who never back down. Shop now and join the movement of bold patriots who wear what they believe. 👉 Stand tall. Speak truth. Look good doing it."""
283	Time Pressure	"Will you always defend the 2A? Grab our """"Support Your Local Gun Shop"""" shirt for FREE! (Just Cover S+H)  ⏳ Get yours now (limited inventory)!"""
492	Guilt-tripping	Proposals to restrict SNAP are nothing more than a sound bite. Restrictions won’t solve the real health challenges Americans face.
113	Exaggerated Claims	"Freedom Isn’t a Trend—It’s a Lifestyle 🇺🇸 You don’t just wear clothes. You wear your values. At TPUSA	 we’ve built gear that speaks louder than words. Whether you’re standing up for the Constitution	 calling out censorship	 or defending the American Dream—you deserve merch that has your back. 🔥 Premium. Durable. Unapologetically Patriotic. This isn’t fast fashion. This is freedom	 stitched and sealed. 🧢 Hats	 tees	 hoodies	 and more—designed for those who never back down. Shop now and join the movement of bold patriots who wear what they believe. 👉 Stand tall. Speak truth. Look good doing it."""
270	Guilt-tripping	"Being pro-life means proudly supporting and loving both mother and child! Show the world you're boldly pro-life with this unique	 heart-shaped pin perfect for a denim or suit jacket	 your bags or backpacks	 etc!"""
482	Guilt-tripping	"Proposals to restrict SNAP treat veterans and families like second-class citizens. This is America	 and all Americans deserve the freedom to choose their groceries."""
216	Guilt-tripping	"Our ethically sourced and crazy comfortable crewnecks make the perfect gift for the life defender in your life! Find your new look	 find that perfect gift	 and feel good knowing that 100% of the proceeds go towards the fight for life!"""
351	Scarcity	"Now Buy 1 Get 1 FREE 🇺🇸 The Trumpinator Teddy Bear - He's Back! ✅ We Restocked This Limited Edition Bear	🚨 Now Buy 1 Get 1 FREE 🇺🇸 The Trumpinator Teddy Bear - He's Back! ✅ We Restocked This Limited Edition Bear"""
195	Exaggerated Claims	"America	 Donald Trump will be our 47th President 🇺🇸 Celebrate this historic win with our one of a kind 47th Collectors Coin!"""
4	Guilt-tripping	"Freedom never tasted so good 🍷 100% made in the USA	 get your bottles of Republican Red Wine today. Plus	 enjoy free shipping with code USA on orders of 4 bottles or more."""
277	Guilt-tripping	"It was a very busy weekend! Lots of cleaning! We didn’t have major damages 	 lots of debris 	 the roof had minor damage	 will be repaired soon 	 the outside area was covered in branches and debris 	 but at least today the puppies got to enjoy some playtime outside for a couple of hours before the humidity got unbearable. They will start the next step of their journey in a couple of weeks . We are in need of bleach and cleaning /disinfecting supplies 	 to keep areas free of fungus / bacteria and diseases . Please visit our Amazon wishlist	 thank you 💜"""
332	Guilt-tripping	"In an era of billionaires trying to buy influence and sell you out	 it’s refreshing to be able to say this: My average donation this month is just $24. That’s $24 from folks who believe in a movement powered by the people. Folks who believe in the work I’m doing	 traveling the country	 holding Republicans accountable for what they’re doing right now	 and giving the megaphone back to the people through my town hall tour. But I can’t do it alone. Your support helps amplify our voice and accelerate our work. Will you chip in $24 right now?"""
13	Guilt-tripping	"Celebrate Faith and Freedom! 🇺🇸📖 This Easter	 discover the God Bless The USA Bible – the perfect blend of patriotism and devotion.  🌟 Featuring inspiring scriptures alongside American history	 it’s the ultimate Bible for proud patriots. Get yours today and honor God and country every day! 🙌✝️ ⏳ Limited supply available – order before Easter! 🕊️"""
11	Guilt-tripping	"Celebrate Faith and Freedom! 🇺🇸📖 This Easter	 discover the God Bless The USA Bible – the perfect blend of patriotism and devotion.  🌟 Featuring inspiring scriptures alongside American history	 it’s the ultimate Bible for proud patriots. Get yours today and honor God and country every day! 🙌✝️ ⏳ Limited supply available – order before Easter! 🕊️"""
15	Time Pressure	"TRUMP'S BULL-IN-CHINA SHOP RANDOMNESS IS KILLING ONE OF OUR STRONGEST EXPORTS !!! April 15	 2025 at 5:00 pm EDT (Political Wire) “President Donald Trump says he wants to reduce our trade deficit.  Yet he’s destroying one of our winningest exports: higher education.” “Colleges and universities are among America’s most competitive international exporters.  In dollar terms	 last year	 the United States sold more educational services to the rest of the world than it sold in natural gas and coal combined.” Apparently unaware of this tremendous export advantage	 Trump is freezing funds to colleges and universities (so-called """"saving money"""") and eliminating grants to students from other countries. Catherine Rampell [REPUBLICANS ARE AFRAID OF TRUMP AND MUSK AND WON'T STOP HIS OBVIOUSLY BAD MOVES.....so it's up to us citizens to provide checks and balances by electing Democrats to Congress in the mid-term elections]"""
162	Time Pressure	The paid protestors are out... but where are we?  If you support the hard work Elon and DOGE are doing with Trump to save our country - then it's time to stand up! 🇺🇸 Shop now and show your support
52	Exaggerated Claims	"Do you see the world's pain and injustice and wish you could do something about it? Do you want to make a difference but don't know where to begin? This book will show you how to: * Understand your own talents and wounds so you can build a solid foundation as you fight for change. * Overcome insecurities and imposter syndrome and become a leader through practice. * Find inner courage and confidence in the face of obstacles and criticism. With stories from both her personal life and public activism	 Lila Rose	 the founder of Live Action and the face of the millennial pro-life movement	 presents a guidebook for becoming a force for good in a broken world.	Do you see the world's pain and injustice and wish you could do something about it? Do you want to make a difference but don't know where to begin? This book will show you how to: * Understand your own talents and wounds so you can build a solid foundation as you fight for change. * Overcome insecurities and imposter syndrome and become a leader through practice. * Find inner courage and confidence in the face of obstacles and criticism. With stories from both her personal life and public activism	 Lila Rose	 the founder of Live Action and the face of the millennial pro-life movement	 presents a guidebook for becoming a force for good in a broken world.	Do you see the world's pain and injustice and wish you could do something about it? Do you want to make a difference but don't know where to begin? This book will show you how to: * Understand your own talents and wounds so you can build a solid foundation as you fight for change. * Overcome insecurities and imposter syndrome and become a leader through practice. * Find inner courage and confidence in the face of obstacles and criticism. With stories from both her personal life and public activism	 Lila Rose	 the founder of Live Action and the face of the millennial pro-life movement	 presents a guidebook for becoming a force for good in a broken world.	Do you see the world's pain and injustice and wish you could do something about it? Do you want to make a difference but don't know where to begin? This book will show you how to: * Understand your own talents and wounds so you can build a solid foundation as you fight for change. * Overcome insecurities and imposter syndrome and become a leader through practice. * Find inner courage and confidence in the face of obstacles and criticism. With stories from both her personal life and public activism	 Lila Rose	 the founder of Live Action and the face of the millennial pro-life movement	 presents a guidebook for becoming a force for good in a broken world."""
117	Time Pressure	"Freedom Isn’t a Trend—It’s a Lifestyle 🇺🇸 You don’t just wear clothes. You wear your values. At TPUSA	 we’ve built gear that speaks louder than words. Whether you’re standing up for the Constitution	 calling out censorship	 or defending the American Dream—you deserve merch that has your back. 🔥 Premium. Durable. Unapologetically Patriotic. This isn’t fast fashion. This is freedom	 stitched and sealed. 🧢 Hats	 tees	 hoodies	 and more—designed for those who never back down. Shop now and join the movement of bold patriots who wear what they believe. 👉 Stand tall. Speak truth. Look good doing it."""
136	Guilt-tripping	"This 4/20	 show up for civil liberties in style. Enjoy 20% off our newest collection using code DOPE🌿🌳"""
390	Exaggerated Claims	"BIG news! 📮 We’re getting ready to print and ship THOUSANDS of postcards to our volunteer teams as we gear up to connect with voters ahead of the Virginia elections this November. Every year	 Sister District volunteers send beautifully handwritten postcards to voters in key districts nationwide. These notes introduce our candidates to new voters in their districts	 reach Democrats who vote infrequently	 and remind people to vote when it matters most. We rely on grassroots supporters to fund actions like these	 so we could really use your support today. One donation of $7 can buy 100 postcards. Can you chip in a few bucks today to support Sister District’s volunteer teams in their GOTV efforts?"""
221	Guilt-tripping	"Do you want to save the babies? Rep the pro life movement with our exclusive Save the Babies tee! Start conversations	 advocate	 and feel good knowing 100% of your purchase goes towards our work to fight for the rights of the pre-born!"""
199	Time Pressure	"Babies in the womb are like butterflies in a chrysalis. It's hard to see what is happening inside	 but the process of their growth and development is beautiful. Wear this tee & show others the beauty of the child within the womb.	Babies in the womb are like butterflies in a chrysalis. It's hard to see what is happening inside	 but the process of their growth and development is beautiful. Wear this tee & show others the beauty of the child within the womb.	Babies in the womb are like butterflies in a chrysalis. It's hard to see what is happening inside	 but the process of their growth and development is beautiful. Wear this tee & show others the beauty of the child within the womb.	Babies in the womb are like butterflies in a chrysalis. It's hard to see what is happening inside	 but the process of their growth and development is beautiful. Wear this tee & show others the beauty of the child within the womb."""
457	Guilt-tripping	Americans who need help buying groceries deserve the freedom to choose foods that best meet their families’ needs.
249	Guilt-tripping	"We can't advocate for human rights and ignore the millions of tiny humans who are being killed in the womb daily. This beautiful design was created by Elizabeth Jirak	 the winner of our pro-life t-shirt design competition.	We can't advocate for human rights and ignore the millions of tiny humans who are being killed in the womb daily. This beautiful design was created by Elizabeth Jirak	 the winner of our pro-life t-shirt design competition.	We can't advocate for human rights and ignore the millions of tiny humans who are being killed in the womb daily. This beautiful design was created by Elizabeth Jirak	 the winner of our pro-life t-shirt design competition.	We can't advocate for human rights and ignore the millions of tiny humans who are being killed in the womb daily. This beautiful design was created by Elizabeth Jirak	 the winner of our pro-life t-shirt design competition."""
48	Guilt-tripping	Wonderfully Made Embroidered Onesie
60	Guilt-tripping	Rep this sticker to show how being pro-life means loving both babies & mothers equally. Size Options: 3 x 2.29 inches All profits from this product are donated to support our fight for the preborn.
130	Time Pressure	"As seen in Forbes	 our Flame Fleece is now on sale! Enjoy 20% off our newest collection using code DOPE🌿🌳"""
32	Guilt-tripping	Show off your pro-life vibes with this eco-friendly glass can.
391	Guilt-tripping	"BIG news! 📮 We’re getting ready to print and ship THOUSANDS of postcards to our volunteer teams as we gear up to connect with voters ahead of the Virginia elections this November. Every year	 Sister District volunteers send beautifully handwritten postcards to voters in key districts nationwide. These notes introduce our candidates to new voters in their districts	 reach Democrats who vote infrequently	 and remind people to vote when it matters most. We rely on grassroots supporters to fund actions like these	 so we could really use your support today. One donation of $7 can buy 100 postcards. Can you chip in a few bucks today to support Sister District’s volunteer teams in their GOTV efforts?"""
410	Guilt-tripping	"Veterans fought for our country. But now	 the government is trying to tell them what they can and cannot buy at the grocery store."""
433	Guilt-tripping	New proposals could limit what families can buy with SNAP. But restrictions won’t solve real health challenges.
